match_id,venue,match_date,match_type,season,pre_temp_avg,pre_humidity_avg,pre_pressure_avg,pre_wind_speed_avg,pre_cloud_cover_avg,pre_rainfall_total,pre_visibility_avg,start_temp,start_humidity,start_pressure,start_wind_speed,start_cloud_cover,start_rainfall,match_temp_avg,match_humidity_avg,match_rainfall_total,match_cloud_avg,match_wind_avg,pitch_condition,match_outcome,play_possible
1041,Chennai (Chepauk),2017-01-01,T20,winter,24.68,73.83,1015.61,23.55,33.45,0.0,14.43,27.69,67.65,1018.78,22.43,65.1,0.0,29.41,67.26,4.12,35.06,22.64,Humid/Swing,Completed,1
1042,The Oval (London),2020-12-06,Test,winter,4.33,77.09,1016.25,13.71,66.36,10.39,10.62,6.45,76.91,1017.08,13.16,59.57,0.0,9.35,69.44,16.07,51.28,14.72,Wet/Green,Rain Interrupted,0
1043,Cape Town (Newlands),2017-07-01,Test,winter,10.22,64.23,990.6,2.02,61.61,24.22,8.7,13.19,56.02,992.02,7.61,53.64,0.0,15.77,48.93,9.36,57.1,2.27,Wet/Green,Rain Interrupted,0
1044,Mumbai (Wankhede),2018-05-07,ODI,summer,28.12,77.6,1026.0,27.24,47.59,9.84,11.52,33.46,75.2,1027.41,27.65,18.85,0.0,34.09,67.57,0.56,36.01,28.74,Humid/Swing,Completed,1
1045,Bridgetown (Kensington Oval),2023-01-24,T20,winter,21.95,81.92,1017.72,16.13,42.59,3.82,12.82,25.86,82.46,1021.68,18.39,28.33,0.0,27.0,73.65,11.32,38.91,16.58,Humid/Swing,Completed,1
1046,The Oval (London),2020-12-18,ODI,winter,4.62,77.0,1020.11,5.07,42.38,6.13,12.43,7.4,69.42,1018.21,4.62,46.4,0.0,9.89,69.15,14.48,55.94,6.56,Humid/Swing,Rain Interrupted,0
1047,Delhi (Feroz Shah Kotla),2017-10-10,ODI,monsoon,21.82,48.98,1009.02,13.59,34.41,2.82,16.02,28.63,34.74,1010.3,12.32,48.03,0.0,28.08,39.82,0.18,36.19,11.21,Flat/Batting,Completed,1
1048,Lords (London),2016-09-27,ODI,monsoon,13.5,74.64,1014.8,14.8,44.94,0.0,15.0,15.95,68.05,1012.33,10.93,42.14,3.72,18.89,67.75,8.24,49.06,16.61,Humid/Swing,Completed,1
1049,Delhi (Feroz Shah Kotla),2024-10-24,T20,monsoon,28.02,44.69,1015.89,2.51,48.42,0.0,17.11,30.31,47.99,1012.42,1.24,50.03,0.0,33.54,40.5,0.0,37.3,3.71,Flat/Batting,Completed,1
1050,Chennai (Chepauk),2015-05-12,T20,summer,35.06,70.86,995.2,7.28,46.88,0.0,14.55,38.89,69.31,997.16,3.94,8.42,0.0,40.85,65.49,0.0,35.11,7.6,Humid/Swing,Completed,1
1051,The Oval (London),2021-11-23,Test,monsoon,13.1,76.17,1012.44,13.53,64.2,19.65,12.87,15.61,75.28,1014.89,12.06,63.57,2.3,17.94,69.36,25.82,68.88,15.61,Humid/Swing,Rain Interrupted,0
1052,Delhi (Feroz Shah Kotla),2017-04-24,Test,summer,28.36,46.41,1022.81,11.02,49.61,0.0,18.13,34.17,48.28,1021.75,10.72,44.12,3.27,34.37,40.88,3.27,42.08,11.0,Flat/Batting,Completed,1
1053,Chennai (Chepauk),2021-08-29,Test,monsoon,27.97,76.16,1010.66,10.14,53.66,0.0,14.48,30.45,69.24,1011.35,13.0,64.29,0.0,34.5,68.06,0.02,34.33,11.91,Humid/Swing,Completed,1
1054,MCG (Melbourne),2021-09-14,T20,monsoon,13.12,60.05,1013.58,11.28,61.44,0.0,15.82,17.48,62.55,1009.19,10.88,68.51,10.59,18.9,50.94,21.36,51.19,10.31,Flat/Batting,Rain Interrupted,0
1055,Cape Town (Newlands),2024-10-12,Test,monsoon,18.91,56.82,1001.74,19.63,44.13,0.0,16.06,21.6,54.86,1005.37,20.37,18.11,0.0,24.44,52.77,0.0,39.91,18.55,Flat/Batting,Completed,1
1056,Delhi (Feroz Shah Kotla),2023-04-22,Test,summer,32.65,49.84,1009.32,2.15,53.89,0.0,16.85,36.44,37.43,1011.26,0.44,16.62,0.0,37.85,39.81,0.0,46.47,0.74,Flat/Batting,Completed,1
1057,The Oval (London),2019-12-03,Test,winter,4.38,78.25,999.33,3.05,60.63,5.15,12.3,8.83,72.24,1000.73,0.0,50.94,0.0,10.08,66.59,8.54,62.93,2.37,Humid/Swing,Rain Interrupted,0
1058,SCG (Sydney),2017-06-08,Test,winter,11.78,63.43,1013.78,28.19,53.9,0.0,16.04,15.15,62.84,1010.24,24.11,90.64,0.0,17.8,56.56,46.38,71.81,26.04,Flat/Batting,Abandoned,0
1059,Kolkata (Eden Gardens),2020-08-25,ODI,monsoon,29.73,73.9,1023.92,16.49,64.42,3.92,13.83,34.22,79.17,1022.39,11.2,36.27,1.2,36.2,63.66,19.2,54.24,15.27,Humid/Swing,Rain Interrupted,0
1060,Delhi (Feroz Shah Kotla),2024-02-24,T20,winter,5.72,49.73,1001.09,7.4,56.25,0.24,16.86,7.89,46.54,1002.5,9.28,40.94,0.0,11.52,43.73,1.63,44.74,7.07,Flat/Batting,Completed,1
1061,Karachi (National Stadium),2018-07-30,T20,monsoon,25.82,64.7,1027.02,3.11,65.12,6.12,13.08,30.49,66.08,1027.25,2.59,77.97,21.97,31.04,60.98,35.72,65.74,3.18,Flat/Batting,Abandoned,0
1062,Karachi (National Stadium),2023-08-31,T20,monsoon,33.14,69.98,1018.99,2.12,65.73,29.12,8.9,35.67,61.71,1019.34,0.0,72.6,6.97,38.71,58.58,34.77,56.98,1.58,Humid/Swing,Abandoned,0
1063,Lords (London),2017-08-28,ODI,monsoon,14.53,75.47,1014.77,13.6,50.31,0.0,13.84,15.93,71.05,1013.16,14.52,25.93,0.0,19.33,68.31,8.64,36.39,14.33,Humid/Swing,Completed,1
1064,Kolkata (Eden Gardens),2022-05-28,T20,summer,31.53,71.46,1013.79,4.67,47.31,8.09,12.79,34.18,60.04,1014.35,0.0,30.04,0.0,36.11,61.63,2.3,43.55,3.22,Humid/Swing,Completed,1
1065,Delhi (Feroz Shah Kotla),2019-08-21,ODI,monsoon,22.64,47.63,1017.61,10.5,45.27,18.59,10.93,26.24,51.16,1017.79,16.48,61.72,0.0,27.77,41.09,1.82,63.92,12.19,Flat/Batting,Rain Interrupted,0
1066,Bengaluru (Chinnaswamy),2015-09-07,T20,monsoon,21.79,65.11,1019.21,2.07,46.73,25.79,10.29,25.42,60.75,1017.53,2.79,58.77,0.0,26.84,57.03,28.03,50.97,3.19,Humid/Swing,Abandoned,0
1067,Karachi (National Stadium),2024-11-12,T20,monsoon,26.69,68.5,1012.57,17.28,51.69,4.18,13.67,27.93,59.25,1011.84,12.79,54.92,0.0,31.68,59.62,0.0,49.25,15.43,Humid/Swing,Completed,1
1068,Kolkata (Eden Gardens),2022-01-08,T20,winter,18.99,70.05,1014.41,2.63,55.4,2.69,14.26,22.77,69.86,1011.0,0.0,25.06,17.99,23.89,65.5,20.42,49.4,1.03,Humid/Swing,Rain Interrupted,0
1069,The Oval (London),2021-03-26,ODI,monsoon,12.74,75.59,996.64,7.76,26.99,0.0,15.19,12.56,72.15,1000.17,7.25,29.86,0.0,17.34,67.88,0.0,36.08,8.12,Humid/Swing,Completed,1
1070,Mumbai (Wankhede),2018-11-11,T20,monsoon,22.84,80.53,1014.78,7.0,31.75,0.0,13.67,26.0,71.79,1016.82,9.42,65.54,0.0,28.49,70.7,4.88,43.37,5.36,Humid/Swing,Completed,1
1071,Bridgetown (Kensington Oval),2019-04-11,T20,summer,23.2,81.59,1003.7,5.28,29.6,0.0,13.57,24.81,81.48,1005.7,4.66,3.08,0.0,28.92,75.67,0.0,41.53,6.94,Humid/Swing,Completed,1
1072,Lords (London),2022-10-23,ODI,monsoon,7.59,79.76,1010.98,14.19,71.99,5.57,11.43,9.5,83.6,1006.7,10.32,58.82,0.0,13.01,68.56,4.23,66.47,12.02,Humid/Swing,Rain Interrupted,0
1073,The Oval (London),2016-09-03,ODI,monsoon,14.19,78.66,1019.58,4.99,49.11,0.0,14.78,17.08,71.64,1018.39,7.8,65.39,0.0,19.29,65.97,0.07,46.22,4.97,Humid/Swing,Completed,1
1074,The Oval (London),2017-01-23,T20,winter,5.39,78.55,1007.92,1.71,51.0,0.0,14.09,7.7,72.88,997.01,0.0,62.42,0.0,10.56,67.23,24.5,71.81,1.28,Humid/Swing,Rain Interrupted,0
1075,MCG (Melbourne),2017-09-14,Test,monsoon,16.62,58.58,1016.92,4.68,58.17,3.46,15.5,20.24,56.68,1020.56,10.0,68.68,0.41,21.29,51.25,20.19,62.7,7.65,Flat/Batting,Rain Interrupted,0
1076,Bengaluru (Chinnaswamy),2024-08-13,T20,monsoon,21.28,60.82,1027.82,15.17,38.49,1.09,16.34,25.25,64.98,1024.05,14.91,24.27,0.0,26.55,57.32,0.0,39.14,15.94,Flat/Batting,Completed,1
1077,Kolkata (Eden Gardens),2024-01-14,ODI,winter,16.45,74.44,1008.09,5.25,49.96,0.0,14.73,18.7,64.9,1012.12,9.17,57.81,0.0,21.78,63.97,2.36,45.84,7.89,Humid/Swing,Completed,1
1078,Mumbai (Wankhede),2021-04-22,ODI,summer,25.68,78.65,1023.06,17.92,35.58,0.0,14.03,26.49,78.85,1019.68,22.72,5.28,0.0,30.6,72.66,8.49,40.19,19.24,Humid/Swing,Completed,1
1079,The Oval (London),2021-04-01,T20,summer,16.65,74.37,1020.5,3.29,50.66,1.71,14.29,19.08,71.86,1023.03,2.05,73.15,0.0,22.1,68.64,0.0,31.76,1.57,Humid/Swing,Completed,1
1080,Kolkata (Eden Gardens),2019-05-10,Test,summer,27.06,70.62,1012.95,11.87,47.34,3.6,14.05,28.15,59.01,1011.61,10.8,49.74,0.0,32.74,62.66,5.49,38.65,12.74,Humid/Swing,Completed,1
1081,Bengaluru (Chinnaswamy),2017-04-12,ODI,summer,21.94,66.76,1014.79,21.82,57.37,3.3,15.31,26.17,67.21,1016.1,22.24,24.36,0.0,27.54,58.41,9.25,34.38,22.3,Humid/Swing,Completed,1
1082,Bridgetown (Kensington Oval),2015-11-20,ODI,monsoon,26.01,83.88,1001.1,11.57,64.94,14.96,10.81,29.38,73.04,1004.29,13.9,49.53,0.0,31.97,73.64,28.09,67.92,11.38,Wet/Green,Rain Interrupted,0
1083,Lords (London),2016-01-14,T20,winter,0.34,74.98,1001.94,8.8,63.5,6.1,11.68,1.54,69.54,1000.57,10.63,66.43,0.0,5.86,67.83,39.05,62.8,6.57,Humid/Swing,Abandoned,0
1084,Cape Town (Newlands),2024-04-20,Test,monsoon,14.45,56.53,1018.33,5.67,44.18,1.88,14.97,18.37,51.66,1015.75,1.31,34.28,0.0,20.64,52.74,34.75,36.43,3.77,Flat/Batting,Rain Interrupted,0
1085,Mumbai (Wankhede),2018-01-04,ODI,winter,25.05,79.69,1018.81,3.51,45.71,5.47,12.42,25.25,71.03,1012.12,0.0,47.29,0.0,29.67,73.45,4.43,40.43,3.57,Humid/Swing,Completed,1
1086,Bridgetown (Kensington Oval),2021-10-13,T20,monsoon,23.57,84.04,1015.72,15.39,58.87,8.28,10.76,26.31,69.47,1017.5,9.86,52.26,0.0,28.42,73.7,30.78,60.05,13.09,Humid/Swing,Rain Interrupted,0
1087,Mumbai (Wankhede),2024-10-18,Test,monsoon,22.46,77.49,1026.24,6.96,41.43,6.23,12.31,23.62,71.64,1025.23,7.72,25.71,0.0,28.8,71.27,0.67,44.29,7.66,Humid/Swing,Delayed Start,1
1088,Delhi (Feroz Shah Kotla),2024-01-09,T20,winter,7.69,54.94,1000.58,0.88,41.93,10.21,13.86,9.66,43.3,999.64,4.33,54.08,0.0,13.45,37.62,0.73,40.74,1.86,Flat/Batting,Completed,1
1089,Cape Town (Newlands),2022-07-13,T20,winter,13.75,62.4,1012.37,5.99,53.02,15.66,12.35,18.16,55.49,1012.31,8.15,37.42,0.0,19.62,52.56,25.38,56.01,4.29,Wet/Green,Rain Interrupted,0
1090,Delhi (Feroz Shah Kotla),2020-05-17,Test,summer,32.26,49.28,1010.88,31.82,49.61,4.71,15.31,33.4,44.51,1009.57,32.54,38.3,0.0,36.61,39.95,8.61,39.42,33.56,Flat/Batting,Rain Interrupted,0
1091,Lords (London),2018-05-26,Test,summer,21.05,74.78,997.16,9.3,47.73,0.0,15.02,24.49,63.99,992.87,12.45,18.72,0.0,26.4,67.51,0.0,32.2,9.36,Humid/Swing,Completed,1
1092,Delhi (Feroz Shah Kotla),2017-02-17,T20,winter,15.07,48.8,1021.73,1.12,30.34,12.99,12.99,17.25,43.37,1026.71,3.83,22.5,0.0,20.16,38.85,0.0,38.31,3.25,Flat/Batting,Delayed Start,1
1093,Chennai (Chepauk),2023-05-18,ODI,summer,31.63,73.49,996.73,5.8,41.91,0.0,14.79,37.32,67.67,993.0,5.35,36.33,0.0,38.06,65.54,3.79,37.53,5.23,Humid/Swing,Completed,1
1094,Delhi (Feroz Shah Kotla),2022-10-20,T20,monsoon,29.34,48.27,1005.95,6.18,23.22,0.0,17.55,30.94,40.57,1004.33,4.89,42.77,0.0,33.52,42.13,3.02,45.81,3.88,Flat/Batting,Rain Interrupted,0
1095,Cape Town (Newlands),2017-04-17,ODI,monsoon,16.46,54.95,995.38,1.15,48.18,0.0,16.62,17.18,61.88,1000.53,2.27,37.48,0.0,20.42,54.44,0.0,41.49,0.69,Flat/Batting,Completed,1
1096,Delhi (Feroz Shah Kotla),2021-03-11,ODI,monsoon,22.12,53.06,999.98,6.64,35.79,0.0,16.96,26.4,45.7,999.46,4.57,33.76,0.0,28.12,40.8,0.0,49.99,5.18,Flat/Batting,Completed,1
1097,Bengaluru (Chinnaswamy),2019-04-09,ODI,summer,25.83,65.71,1024.85,9.65,36.71,13.36,11.68,31.16,59.69,1026.63,14.23,72.28,0.0,32.07,55.06,0.48,34.44,12.57,Humid/Swing,Completed,1
1098,SCG (Sydney),2022-04-11,ODI,monsoon,17.76,64.32,1014.92,12.63,34.26,0.0,15.94,22.35,56.17,1016.29,14.84,54.21,8.57,24.26,57.49,8.57,34.16,13.63,Flat/Batting,Completed,1
1099,Bengaluru (Chinnaswamy),2017-12-07,ODI,winter,14.86,65.06,1001.4,7.61,42.3,1.86,14.99,19.44,67.83,1005.17,9.24,39.77,0.0,20.39,56.88,8.03,31.72,8.57,Humid/Swing,Completed,1
1100,SCG (Sydney),2024-11-24,ODI,monsoon,21.22,65.21,1008.43,38.91,52.86,0.0,15.19,25.7,53.69,1009.32,39.23,45.31,0.0,26.34,54.78,1.92,32.98,40.21,Humid/Swing,Completed,1
1101,MCG (Melbourne),2016-02-08,T20,summer,30.6,64.11,1009.65,13.54,46.51,9.95,13.33,34.06,47.71,1010.39,22.81,63.26,0.0,36.07,49.55,7.44,45.67,14.4,Flat/Batting,Rain Interrupted,0
1102,MCG (Melbourne),2023-07-17,ODI,winter,6.5,58.42,1016.97,37.4,74.7,3.89,14.47,8.77,58.08,1014.03,40.19,45.3,0.0,12.08,53.89,7.57,68.89,39.42,Flat/Batting,Completed,1
1103,Delhi (Feroz Shah Kotla),2019-02-27,ODI,winter,3.19,49.76,1016.43,1.71,50.6,0.0,16.46,9.56,48.8,1017.35,0.81,76.87,0.0,10.1,41.73,9.16,39.51,0.87,Flat/Batting,Completed,1
1104,The Oval (London),2015-07-07,T20,monsoon,15.17,82.81,1004.05,4.04,35.41,0.0,13.92,20.08,78.35,1001.91,0.04,15.93,0.0,21.29,70.14,11.55,38.94,3.04,Humid/Swing,Completed,1
1105,Delhi (Feroz Shah Kotla),2023-04-25,Test,summer,33.03,51.81,1016.95,6.14,37.51,0.0,17.39,35.05,42.2,1019.76,8.93,81.33,0.0,38.55,42.55,1.3,36.44,7.85,Flat/Batting,Completed,1
1106,Mumbai (Wankhede),2017-12-04,T20,winter,19.24,80.68,1017.67,25.02,54.24,0.0,14.84,20.42,69.24,1018.35,24.69,21.99,0.0,24.97,70.65,1.93,43.57,25.28,Humid/Swing,Completed,1
1107,Karachi (National Stadium),2021-06-30,T20,summer,36.25,68.81,1006.89,9.39,42.46,5.66,13.34,38.12,67.94,1012.85,2.18,21.75,0.0,41.64,61.28,0.0,34.51,9.43,Humid/Swing,Completed,1
1108,The Oval (London),2018-04-24,Test,summer,12.98,78.1,1025.11,3.24,45.4,0.0,13.84,14.24,78.49,1023.06,1.5,26.21,0.0,18.29,71.09,0.14,33.96,5.05,Humid/Swing,Completed,1
1109,Delhi (Feroz Shah Kotla),2018-09-13,Test,monsoon,31.02,49.45,1019.14,2.1,54.89,0.0,16.85,35.66,41.78,1017.2,4.89,41.57,0.0,36.26,40.15,0.0,40.27,1.84,Flat/Batting,Completed,1
1110,The Oval (London),2021-05-22,Test,summer,13.69,77.12,999.31,11.94,57.6,1.77,13.81,16.43,78.85,1003.55,13.94,64.03,0.0,18.72,68.99,0.0,36.23,13.7,Humid/Swing,Completed,1
1111,MCG (Melbourne),2021-03-05,T20,monsoon,14.08,62.61,1005.06,29.45,48.15,6.11,14.24,16.17,50.63,1009.12,31.65,69.03,0.0,18.77,50.38,1.36,37.56,29.42,Flat/Batting,Completed,1
1112,Bridgetown (Kensington Oval),2018-10-14,ODI,monsoon,23.41,81.8,1011.47,14.44,69.26,11.49,10.52,24.59,69.78,1008.67,13.63,46.96,0.0,27.39,71.48,23.57,53.38,13.0,Wet/Green,Rain Interrupted,0
1113,MCG (Melbourne),2023-02-11,T20,summer,28.42,59.38,986.2,14.74,39.46,2.12,15.25,30.76,60.14,988.53,13.54,40.33,0.0,33.26,52.3,0.59,43.03,15.82,Flat/Batting,Completed,1
1114,Cape Town (Newlands),2020-07-02,ODI,winter,11.07,59.73,1006.6,5.45,71.23,14.26,13.89,13.7,62.0,1008.54,8.28,69.83,0.0,15.26,49.2,19.53,62.02,8.13,Flat/Batting,Abandoned,0
1115,Kolkata (Eden Gardens),2023-03-21,ODI,monsoon,26.51,73.12,1011.71,0.58,45.26,0.63,14.39,31.77,61.76,1012.74,6.11,48.5,0.0,32.5,64.39,0.0,34.45,4.4,Humid/Swing,Completed,1
1116,Kolkata (Eden Gardens),2016-07-27,T20,monsoon,24.46,75.14,1009.56,2.42,55.26,4.65,13.46,26.92,76.78,1005.26,0.18,78.16,16.57,29.8,65.78,69.92,68.02,1.84,Humid/Swing,Abandoned,0
1117,SCG (Sydney),2020-06-23,Test,winter,10.54,63.48,1025.01,9.35,65.02,8.43,13.16,12.36,58.74,1027.39,6.98,46.43,0.0,15.47,56.04,8.59,56.49,8.3,Flat/Batting,Rain Interrupted,0
1118,SCG (Sydney),2022-03-13,Test,monsoon,20.34,60.69,1020.26,15.64,39.76,0.0,16.04,23.53,65.77,1022.61,11.05,16.69,0.0,26.17,54.34,14.92,45.0,10.77,Flat/Batting,Completed,1
1119,SCG (Sydney),2015-05-19,Test,monsoon,16.66,64.83,1023.76,3.03,44.48,0.0,15.78,20.17,52.07,1022.85,0.22,37.75,0.0,22.32,56.93,2.72,34.16,2.95,Flat/Batting,Completed,1
1120,Bridgetown (Kensington Oval),2015-07-18,Test,monsoon,21.92,80.73,1017.87,1.62,50.57,4.81,11.23,26.09,75.52,1020.48,5.64,53.89,6.84,27.37,72.2,21.55,64.88,4.82,Humid/Swing,Abandoned,0
1121,The Oval (London),2016-07-17,T20,monsoon,13.62,78.09,1002.09,38.68,47.06,16.84,11.82,17.27,67.54,998.32,37.41,42.17,0.0,18.81,66.02,0.0,47.96,39.79,Humid/Swing,Completed,1
1122,Delhi (Feroz Shah Kotla),2015-10-06,T20,monsoon,25.79,49.29,1009.99,2.03,42.68,6.02,15.45,30.31,44.12,1008.98,2.15,2.74,0.0,32.0,40.59,1.47,46.7,3.99,Flat/Batting,Completed,1
1123,Kolkata (Eden Gardens),2015-02-07,Test,winter,15.02,72.39,1015.84,3.94,37.8,6.34,12.72,19.21,57.51,1015.23,9.92,31.23,0.0,19.89,62.41,0.0,44.48,4.97,Humid/Swing,Completed,1
1124,SCG (Sydney),2020-02-11,ODI,summer,25.55,63.26,997.1,8.12,40.35,0.0,15.9,28.42,65.18,999.43,7.73,22.31,0.0,31.68,52.8,0.0,49.47,7.96,Flat/Batting,Completed,1
1125,Mumbai (Wankhede),2021-12-05,T20,winter,20.07,81.33,998.14,21.09,43.93,2.7,13.16,24.79,83.07,997.16,24.35,72.56,0.0,26.05,69.18,3.95,43.12,22.51,Humid/Swing,Completed,1
1126,Bridgetown (Kensington Oval),2021-11-30,ODI,monsoon,25.08,81.01,1013.42,11.26,78.73,24.56,8.53,27.62,78.37,1014.67,13.9,30.32,2.47,31.1,76.71,21.5,64.22,10.6,Wet/Green,Abandoned,0
1127,Bridgetown (Kensington Oval),2020-06-21,Test,summer,25.26,79.67,1010.84,19.57,49.05,17.68,10.98,28.25,83.69,1010.96,23.38,16.64,7.82,30.98,73.49,49.0,41.09,20.92,Humid/Swing,Abandoned,0
1128,Mumbai (Wankhede),2020-12-19,T20,winter,18.01,77.17,1014.93,35.14,44.24,0.0,14.23,19.77,69.92,1011.84,34.75,56.99,0.0,23.37,68.23,3.11,42.64,33.93,Humid/Swing,Completed,1
1129,The Oval (London),2015-02-18,Test,winter,4.77,77.98,1013.32,3.18,50.82,23.22,9.6,7.53,76.75,1018.65,3.65,61.3,0.0,10.47,65.92,10.02,65.09,4.51,Humid/Swing,Rain Interrupted,0
1130,SCG (Sydney),2023-02-06,ODI,summer,20.38,65.9,1003.77,18.7,34.91,3.48,14.14,23.44,59.77,1003.07,12.18,39.56,0.0,25.73,54.2,0.0,33.5,18.2,Humid/Swing,Completed,1
1131,SCG (Sydney),2018-03-20,Test,monsoon,16.71,62.32,1017.77,5.13,54.19,0.0,15.83,19.23,54.39,1019.83,4.37,24.88,0.0,22.0,55.52,3.46,36.83,6.84,Flat/Batting,Completed,1
1132,SCG (Sydney),2024-02-13,T20,summer,25.3,65.38,1004.12,15.86,29.98,0.0,14.82,28.63,63.65,1005.28,22.54,29.5,0.0,30.55,56.71,4.74,35.72,16.5,Humid/Swing,Completed,1
1133,Bridgetown (Kensington Oval),2019-10-30,Test,monsoon,22.2,82.96,1007.46,1.41,55.21,13.4,9.67,22.22,83.21,1009.14,0.0,35.6,9.32,26.13,73.84,25.93,59.44,0.94,Wet/Green,Rain Interrupted,0
1134,Chennai (Chepauk),2016-01-30,T20,winter,27.28,73.1,1006.41,4.55,45.42,0.0,14.27,29.62,65.99,1010.41,0.17,45.79,0.0,32.57,64.94,0.0,42.85,4.66,Humid/Swing,Completed,1
1135,Kolkata (Eden Gardens),2017-09-14,Test,monsoon,24.34,74.21,1014.92,8.36,38.98,0.0,13.99,26.02,66.15,1017.3,3.31,7.49,0.0,29.65,63.95,0.0,37.84,7.15,Humid/Swing,Completed,1
1136,Karachi (National Stadium),2020-11-26,ODI,monsoon,25.32,70.05,1017.93,3.21,36.42,6.64,12.99,29.9,70.48,1012.85,3.7,29.61,0.0,31.38,62.33,0.0,37.11,2.56,Humid/Swing,Completed,1
1137,Lords (London),2017-12-30,ODI,winter,4.72,73.22,1011.76,17.44,67.27,22.25,8.93,7.72,65.44,1016.57,20.94,21.08,0.0,9.78,69.92,18.91,48.06,15.11,Wet/Green,Abandoned,0
1138,Chennai (Chepauk),2019-03-09,ODI,monsoon,20.82,69.39,1017.86,1.3,49.49,0.0,15.0,24.49,68.37,1025.93,1.85,48.72,0.0,27.15,65.53,5.84,39.43,1.43,Humid/Swing,Completed,1
1139,MCG (Melbourne),2021-05-03,Test,monsoon,14.62,58.18,1016.06,19.39,43.83,1.3,16.3,17.38,54.39,1010.85,19.76,46.96,0.0,19.12,52.46,0.0,40.82,20.0,Flat/Batting,Completed,1
1140,Cape Town (Newlands),2017-07-14,ODI,winter,11.04,61.17,1009.09,16.84,73.51,6.73,14.54,12.93,55.71,1009.02,22.41,64.47,14.97,15.9,52.43,33.42,44.95,15.85,Flat/Batting,Abandoned,0
1141,Bridgetown (Kensington Oval),2024-04-14,Test,summer,27.33,83.11,1017.15,25.46,40.87,2.52,12.37,31.4,78.55,1021.16,23.01,59.48,0.0,32.33,75.55,4.89,40.54,23.81,Humid/Swing,Completed,1
1142,Bridgetown (Kensington Oval),2024-08-16,T20,monsoon,25.16,82.33,1010.4,11.0,59.82,0.38,13.83,27.82,78.35,1014.17,11.35,33.91,7.52,30.59,70.43,17.86,57.73,10.33,Humid/Swing,Completed,1
1143,Mumbai (Wankhede),2016-01-18,ODI,winter,20.19,76.54,1002.79,34.55,44.2,0.0,13.62,22.37,68.07,1002.69,31.9,44.95,0.0,25.9,69.94,0.0,32.83,32.59,Humid/Swing,Completed,1
1144,The Oval (London),2019-03-25,T20,monsoon,11.02,77.16,1010.3,9.27,34.08,4.81,12.44,14.43,59.95,1008.8,12.15,22.17,0.0,17.34,69.03,0.0,36.7,8.96,Humid/Swing,Completed,1
1145,MCG (Melbourne),2015-08-18,T20,winter,5.59,59.77,1030.42,2.8,59.02,19.42,10.39,9.22,57.38,1035.36,0.0,92.36,0.0,10.9,50.9,18.42,72.82,1.91,Flat/Batting,Rain Interrupted,0
1146,Mumbai (Wankhede),2022-11-18,Test,monsoon,28.75,81.46,1016.34,8.5,29.98,0.0,13.36,32.04,80.15,1010.16,7.57,24.62,0.0,34.14,72.24,0.0,32.64,8.53,Humid/Swing,Completed,1
1147,Chennai (Chepauk),2020-08-09,ODI,monsoon,22.37,72.99,1030.7,39.86,35.99,2.37,13.98,25.22,66.09,1026.78,44.34,17.34,0.0,27.36,62.81,0.0,40.53,39.56,Humid/Swing,Completed,1
1148,Bridgetown (Kensington Oval),2023-10-18,ODI,monsoon,22.77,82.66,1006.8,3.75,72.46,15.79,9.67,22.6,71.84,1007.94,5.97,65.04,3.32,27.01,72.74,6.67,62.22,4.54,Humid/Swing,Rain Interrupted,0
1149,Karachi (National Stadium),2024-08-15,Test,monsoon,24.55,70.29,1021.34,14.53,56.43,25.71,7.63,28.97,59.15,1023.04,12.27,42.19,0.0,30.9,61.94,10.31,67.31,12.9,Humid/Swing,Abandoned,0
1150,SCG (Sydney),2015-06-24,Test,winter,14.51,61.56,1013.48,4.93,59.74,1.04,15.17,17.25,61.45,1010.16,1.58,47.54,9.5,19.68,57.15,13.84,53.27,1.82,Flat/Batting,Completed,1
1151,Delhi (Feroz Shah Kotla),2024-09-25,T20,monsoon,30.78,50.04,998.96,16.43,64.9,2.37,16.55,31.35,49.35,998.03,16.75,36.65,0.18,35.42,41.16,0.18,46.97,17.15,Flat/Batting,Completed,1
1152,Karachi (National Stadium),2020-05-01,ODI,summer,38.3,73.91,1013.24,26.71,39.39,0.0,14.21,42.32,69.14,1016.85,29.18,42.06,0.0,44.19,62.08,7.93,36.64,29.07,Humid/Swing,Completed,1
1153,Mumbai (Wankhede),2015-11-01,T20,monsoon,28.52,82.96,1014.62,1.06,36.03,0.0,13.91,32.08,74.45,1015.02,3.87,4.1,0.0,34.46,70.66,17.84,39.93,0.53,Humid/Swing,Completed,1
1154,Bengaluru (Chinnaswamy),2021-02-02,T20,winter,20.33,65.12,1011.86,32.68,35.75,0.0,15.71,26.09,55.97,1012.36,29.36,29.66,0.0,25.36,55.12,0.0,41.92,33.25,Humid/Swing,Completed,1
1155,Bridgetown (Kensington Oval),2015-05-15,Test,summer,27.9,80.04,1013.44,0.12,48.51,0.0,15.48,32.26,79.86,1011.21,0.0,39.66,0.0,34.28,74.52,7.71,44.39,0.93,Humid/Swing,Completed,1
1156,Lords (London),2015-03-06,Test,monsoon,12.67,75.06,1017.68,3.22,40.58,0.94,14.16,14.14,73.56,1018.85,2.58,19.03,0.0,17.74,69.2,4.54,25.93,4.34,Humid/Swing,Completed,1
